start_hour,activeSessions_site1,utilizationRate_site1,kWhDelivered_site1,idleRate_site1,blockedRate_site1,activeSessions_site2,utilizationRate_site2,kWhDelivered_site2,idleRate_site2,blockedRate_site2,activeSessions_total,kWhDelivered_total,utilizationRate_total,idleRate_total,blockedRate_total,temperature,cloud_cover,cloud_cover_description,pressure,windspeed,precipitation,hour_of_day,week_of_year,day_of_week,month_of_year,is_weekend,date,year
2021-04-14 18:00:00-07:00,8,0.13770299145299145,5.193869574057911,0.13127473039025525,0.11962606837606839,1,0.01818181818181818,0.0,0.0,0.01818181818181818,9,5.193869574057911,0.0762668743509865,0.11518823609503709,0.008785046728971962,,,,,,,18,15,2,4,False,2021-04-14,2021
2021-04-14 19:00:00-07:00,6,0.08148504273504273,0.0,0.0,0.08148504273504273,1,0.010848484848484849,0.0,0.0,0.010848484848484849,7,0.0,0.045176531671858776,0.0,0.0,,,,,,,19,15,2,4,False,2021-04-14,2021
2021-04-14 20:00:00-07:00,2,0.01966346153846154,0.0,0.0,0.01966346153846154,1,0.002727272727272727,6.729131060969755,1.0,0.0,3,6.729131060969755,0.010957943925233644,0.1279317697228145,0.0014018691588785046,,,,,,,20,15,2,4,False,2021-04-14,2021
2021-04-14 21:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.013393939393939394,24.15276298983239,1.0,0.0,2,24.15276298983239,0.006884735202492212,1.0,0.006884735202492212,,,,,,,21,15,2,4,False,2021-04-14,2021
2021-04-14 22:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.00951010101010101,8.362105949197863,1.0,0.0,1,8.362105949197863,0.004888369678089304,1.0,0.004888369678089304,,,,,,,22,15,2,4,False,2021-04-14,2021
2021-04-14 23:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,23,15,2,4,False,2021-04-14,2021
2021-04-15 00:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,0,15,3,4,False,2021-04-15,2021
2021-04-15 01:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,1,15,3,4,False,2021-04-15,2021
2021-04-15 02:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,2,15,3,4,False,2021-04-15,2021
2021-04-15 03:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,3,15,3,4,False,2021-04-15,2021
2021-04-15 04:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,4,15,3,4,False,2021-04-15,2021
2021-04-15 05:00:00-07:00,3,0.020555555555555556,2.858181892949813,1.0,0.0,0,0.0,0.0,0.0,0.0,3,2.858181892949813,0.009989615784008308,1.0,0.009989615784008308,,,,,,,5,15,3,4,False,2021-04-15,2021
2021-04-15 06:00:00-07:00,5,0.07062500000000001,11.09274941024717,1.0,0.0,0,0.0,0.0,0.0,0.0,5,11.09274941024717,0.03432242990654206,1.0,0.03432242990654206,,,,,,,6,15,3,4,False,2021-04-15,2021
2021-04-15 07:00:00-07:00,11,0.15128205128205127,25.30341792672412,0.9661723163841808,0.005117521367521365,0,0.0,0.0,0.0,0.0,11,25.30341792672412,0.0735202492211838,0.9661723163841808,0.07103322949117341,,,,,,,7,15,3,4,False,2021-04-15,2021
2021-04-15 08:00:00-07:00,13,0.2104059829059829,32.42870184501875,0.8646288209606986,0.028482905982905996,2,0.013378787878787879,2.783403555941,1.0,0.0,15,35.21210540095975,0.10913032191069574,0.8731593596117705,0.09528816199376947,,,,,,,8,15,3,4,False,2021-04-15,2021
2021-04-15 09:00:00-07:00,18,0.29955662393162397,43.499568258533714,0.7982952012411506,0.06042200854700855,3,0.04790909090909091,9.81672101113896,1.0,0.0,21,53.31628926967267,0.17020508826583594,0.8274789134115278,0.1408411214953271,,,,,,,9,15,3,4,False,2021-04-15,2021
2021-04-15 10:00:00-07:00,18,0.34615384615384615,42.71269708330227,0.6770370370370371,0.11179487179487178,3,0.05454545454545454,9.098696026341262,0.8249074074074074,0.009550505050505049,21,51.81139310964353,0.19626168224299065,0.6981613756613757,0.13702232606438214,,,,,,,10,15,3,4,False,2021-04-15,2021
2021-04-15 11:00:00-07:00,20,0.33332799145299147,38.13452743206569,0.6577829772913028,0.11407051282051282,3,0.03764141414141414,4.23256928637715,0.5804374077552663,0.015792929292929293,23,42.36709671844284,0.18133956386292838,0.6495304357785031,0.11778556593977156,,,,,,,11,15,3,4,False,2021-04-15,2021
2021-04-15 12:00:00-07:00,18,0.29293803418803416,31.57554395633707,0.6079725737627193,0.11483974358974357,3,0.03866161616161617,1.1560720624588465,0.16786414108425865,0.03217171717171718,21,32.73161601879592,0.16223520249221185,0.5540620549501544,0.0898883696780893,,,,,,,12,15,3,4,False,2021-04-15,2021
2021-04-15 13:00:00-07:00,15,0.26745192307692306,29.175996267267834,0.5976791099926099,0.10760149572649572,3,0.048656565656565655,1.7475380577427821,0.22960348764791363,0.03748484848484848,18,30.923534325010618,0.1549870197300104,0.5382824408301368,0.08342679127725856,,,,,,,13,15,3,4,False,2021-04-15,2021
2021-04-15 14:00:00-07:00,15,0.24641025641025635,23.747892165646928,0.4427029136316338,0.13732371794871792,5,0.06713131313131313,15.892642675114452,0.45832079446283475,0.03636363636363636,20,39.640534840761376,0.15425752855659394,0.44619656681252107,0.06882917964693665,,,,,,,14,15,3,4,False,2021-04-15,2021
2021-04-15 15:00:00-07:00,14,0.21577457264957264,29.574074524737263,0.660386700665957,0.07327991452991453,5,0.08511111111111111,29.65719939261373,0.5442084025634939,0.038792929292929296,19,59.23127391735099,0.1486111111111111,0.6261856930736309,0.09305815160955348,,,,,,,15,15,3,4,False,2021-04-15,2021
2021-04-15 16:00:00-07:00,11,0.19486111111111112,29.877647944544595,0.7245737156642358,0.05366987179487183,5,0.06181313131313131,11.260139559568403,0.1456818367513686,0.052808080808080804,16,41.137787504113,0.12647196261682245,0.5791407516883222,0.07324506749740393,,,,,,,16,15,3,4,False,2021-04-15,2021
2021-04-15 17:00:00-07:00,7,0.08659188034188034,13.527048088081832,0.7240592227020358,0.023894230769230765,5,0.032984848484848485,9.484018372703414,0.1534221405604042,0.027924242424242424,12,23.011066460785244,0.059036863966770506,0.5601776526977705,0.033071131879543095,,,,,,,17,15,3,4,False,2021-04-15,2021
2021-04-15 18:00:00-07:00,3,0.05169871794871795,5.6255755664648275,0.5126059103120479,0.025197649572649576,0,0.0,0.0,0.0,0.0,3,5.6255755664648275,0.025124610591900312,0.5126059103120479,0.01287902388369678,,,,,,,18,15,3,4,False,2021-04-15,2021
2021-04-15 19:00:00-07:00,2,0.016346153846153847,2.5613776380781323,0.8647058823529411,0.0022115384615384636,0,0.0,0.0,0.0,0.0,2,2.5613776380781323,0.007943925233644861,0.8647058823529411,0.006869158878504673,,,,,,,19,15,3,4,False,2021-04-15,2021
2021-04-15 20:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,20,15,3,4,False,2021-04-15,2021
2021-04-15 21:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,21,15,3,4,False,2021-04-15,2021
2021-04-15 22:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,22,15,3,4,False,2021-04-15,2021
2021-04-15 23:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,23,15,3,4,False,2021-04-15,2021
2021-04-16 00:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,0,15,4,4,False,2021-04-16,2021
2021-04-16 01:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,1,15,4,4,False,2021-04-16,2021
2021-04-16 02:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,2,15,4,4,False,2021-04-16,2021
2021-04-16 03:00:00-07:00,1,0.0030235042735042737,0.9216373467916368,1.0,0.0,0,0.0,0.0,0.0,0.0,1,0.9216373467916368,0.0014693665628245068,1.0,0.0014693665628245068,,,,,,,3,15,4,4,False,2021-04-16,2021
2021-04-16 04:00:00-07:00,1,0.019230769230769232,5.862004325883202,1.0,0.0,0,0.0,0.0,0.0,0.0,1,5.862004325883202,0.009345794392523364,1.0,0.009345794392523364,,,,,,,4,15,4,4,False,2021-04-16,2021
2021-04-16 05:00:00-07:00,2,0.02985576923076923,7.391931092109509,1.0,0.0,0,0.0,0.0,0.0,0.0,2,7.391931092109509,0.014509345794392524,1.0,0.014509345794392524,,,,,,,5,15,4,4,False,2021-04-16,2021
2021-04-16 06:00:00-07:00,4,0.04712072649572649,6.151111059160316,0.8113592563201452,0.008888888888888887,0,0.0,0.0,0.0,0.0,4,6.151111059160316,0.022899792315680165,0.8113592563201452,0.018579958463136034,,,,,,,6,15,4,4,False,2021-04-16,2021
2021-04-16 07:00:00-07:00,6,0.09535790598290597,14.028617826010866,1.0,0.0,0,0.0,0.0,0.0,0.0,6,14.028617826010866,0.04634215991692627,1.0,0.04634215991692627,,,,,,,7,15,4,4,False,2021-04-16,2021
2021-04-16 08:00:00-07:00,14,0.1893429487179487,28.359020371045233,0.8870080406263225,0.02139423076923075,2,0.023636363636363636,36.01226528490599,1.0,0.0,16,64.37128565595123,0.10416666666666667,0.9001869158878506,0.09376947040498444,,,,,,,8,15,4,4,False,2021-04-16,2021
2021-04-16 09:00:00-07:00,16,0.291025641025641,42.3552819734191,0.8517437591776799,0.04314636752136752,4,0.03351010101010101,24.03044007394857,1.0,0.0,20,66.38572204736766,0.1586578400830737,0.8678393193160434,0.13768951194184836,,,,,,,9,15,4,4,False,2021-04-16,2021
2021-04-16 10:00:00-07:00,17,0.3025801282051282,40.93372976221036,0.7686563211694296,0.06999999999999998,3,0.035505050505050505,8.879758479707824,0.925035561877667,0.002661616161616166,20,49.813488241918186,0.16529854620976117,0.7859218192954627,0.12991173416407062,,,,,,,10,15,4,4,False,2021-04-16,2021
2021-04-16 11:00:00-07:00,20,0.3545619658119658,40.69201592204265,0.7023231988429205,0.10554487179487176,2,0.03636363636363636,6.938577110030933,0.5,0.01818181818181818,22,47.630593032073584,0.19100207684319834,0.6825237176176367,0.13036344755970924,,,,,,,11,15,4,4,False,2021-04-16,2021
2021-04-16 12:00:00-07:00,20,0.3341666666666666,33.83052938472786,0.6177984525864825,0.1277190170940171,3,0.0351969696969697,1.5981114305957265,0.3362031855359449,0.02336363636363636,23,35.42864081532359,0.18049065420560748,0.5895720963682127,0.10641225337487017,,,,,,,12,15,4,4,False,2021-04-16,2021
2021-04-16 13:00:00-07:00,20,0.35594017094017094,42.65915885342867,0.5939488534037698,0.14452991452991462,3,0.03742424242424242,1.5248167617617534,0.5024291497975709,0.01862121212121212,23,44.18397561519043,0.1922170301142264,0.5847897139461384,0.11240654205607473,,,,,,,13,15,4,4,False,2021-04-16,2021
2021-04-16 14:00:00-07:00,21,0.34983974358974357,29.747622718757565,0.43247824095281723,0.19854166666666667,3,0.05454545454545454,3.1366138448707255,0.3333333333333333,0.03636363636363636,24,32.88423656362829,0.19805295950155763,0.41844278411325203,0.08287383177570093,,,,,,,14,15,4,4,False,2021-04-16,2021
2021-04-16 15:00:00-07:00,21,0.32543803418803424,29.67801510891047,0.4881816092708708,0.16656517094017104,4,0.06421717171717171,4.486459323249833,0.41675186787259144,0.037454545454545456,25,34.164474432160304,0.19116562824506753,0.47584773958743554,0.09096573208722741,,,,,,,15,15,4,4,False,2021-04-16,2021
2021-04-16 16:00:00-07:00,14,0.22301816239316238,18.317401683936126,0.4732807971448418,0.11746794871794872,4,0.059858585858585854,0.7019576909286483,0.07374282821464732,0.05544444444444444,18,19.019359374864774,0.1391510903426791,0.38493684819313073,0.05356438213914849,,,,,,,16,15,4,4,False,2021-04-16,2021
2021-04-16 17:00:00-07:00,9,0.14289529914529914,6.650209733465099,0.35607476635514024,0.09201388888888887,3,0.024419191919191917,0.0,0.0,0.024419191919191917,12,6.650209733465099,0.0819963655244029,0.30156719962007283,0.02472741433021807,,,,,,,17,15,4,4,False,2021-04-16,2021
2021-04-16 18:00:00-07:00,7,0.09052350427350428,2.6156931282464075,0.23161808096305908,0.06955662393162394,2,0.03185353535353535,8.734654724491932,0.42920564452195975,0.01818181818181818,9,11.35034785273834,0.06036604361370716,0.28521051047176704,0.017217030114226373,,,,,,,18,15,4,4,False,2021-04-16,2021
2021-04-16 19:00:00-07:00,3,0.044460470085470084,2.3973586793396695,0.4325363450678842,0.025229700854700852,2,0.028616161616161616,6.666345275508066,0.36463113307447936,0.01818181818181818,5,9.063703954847735,0.036316199376947036,0.40503252555579383,0.014709241952232607,,,,,,,19,15,4,4,False,2021-04-16,2021
2021-04-16 20:00:00-07:00,2,0.02178418803418803,0.30766103051525756,0.11329082883766553,0.01931623931623931,1,0.01818181818181818,0.0,0.0,0.01818181818181818,3,0.30766103051525756,0.019932502596053996,0.06017191977077364,0.0011993769470404984,,,,,,,20,15,4,4,False,2021-04-16,2021
2021-04-16 21:00:00-07:00,1,0.019230769230769232,0.0,0.0,0.019230769230769232,1,0.007454545454545454,0.0,0.0,0.007454545454545454,2,0.0,0.013177570093457942,0.0,0.0,,,,,,,21,15,4,4,False,2021-04-16,2021
2021-04-16 22:00:00-07:00,1,0.008472222222222221,0.0,0.0,0.008472222222222221,0,0.0,0.0,0.0,0.0,1,0.0,0.004117341640706126,0.0,0.0,,,,,,,22,15,4,4,False,2021-04-16,2021
2021-04-16 23:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.012838383838383838,15.653,1.0,0.0,1,15.653,0.006599169262720665,1.0,0.006599169262720665,,,,,,,23,15,4,4,False,2021-04-16,2021
2021-04-17 00:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,0,15,5,4,True,2021-04-17,2021
2021-04-17 01:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,1,15,5,4,True,2021-04-17,2021
2021-04-17 02:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,2,15,5,4,True,2021-04-17,2021
2021-04-17 03:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,3,15,5,4,True,2021-04-17,2021
2021-04-17 04:00:00-07:00,1,0.0002403846153846154,0.07583916083916085,1.0,0.0,0,0.0,0.0,0.0,0.0,1,0.07583916083916085,0.00011682242990654206,1.0,0.00011682242990654206,,,,,,,4,15,5,4,True,2021-04-17,2021
2021-04-17 05:00:00-07:00,2,0.021757478632478636,6.477091671656293,1.0,0.0,0,0.0,0.0,0.0,0.0,2,6.477091671656293,0.010573727933541019,1.0,0.010573727933541019,,,,,,,5,15,5,4,True,2021-04-17,2021
2021-04-17 06:00:00-07:00,2,0.038461538461538464,9.187326728199103,1.0,0.0,0,0.0,0.0,0.0,0.0,2,9.187326728199103,0.018691588785046728,1.0,0.018691588785046728,,,,,,,6,15,5,4,True,2021-04-17,2021
2021-04-17 07:00:00-07:00,4,0.049535256410256405,11.105531287340115,0.840073331176534,0.007922008547008547,0,0.0,0.0,0.0,0.0,4,11.105531287340115,0.02407320872274143,0.840073331176534,0.020223260643821392,,,,,,,7,15,5,4,True,2021-04-17,2021
2021-04-17 08:00:00-07:00,4,0.07692307692307693,15.04743100085914,0.75,0.019230769230769232,0,0.0,0.0,0.0,0.0,4,15.04743100085914,0.037383177570093455,0.75,0.028037383177570093,,,,,,,8,15,5,4,True,2021-04-17,2021
2021-04-17 09:00:00-07:00,5,0.07696047008547009,13.431319317564702,0.6826542652877072,0.024423076923076933,0,0.0,0.0,0.0,0.0,5,13.431319317564702,0.03740134994807892,0.6826542652877072,0.025532191069574245,,,,,,,9,15,5,4,True,2021-04-17,2021
2021-04-17 10:00:00-07:00,5,0.09615384615384616,8.76770795751589,0.4,0.057692307692307696,0,0.0,0.0,0.0,0.0,5,8.76770795751589,0.04672897196261682,0.4,0.018691588785046728,,,,,,,10,15,5,4,True,2021-04-17,2021
2021-04-17 11:00:00-07:00,5,0.08558760683760684,4.773752876025597,0.264760953688678,0.06292735042735044,0,0.0,0.0,0.0,0.0,5,4.773752876025597,0.04159397715472482,0.264760953688678,0.01101246105919003,,,,,,,11,15,5,4,True,2021-04-17,2021
2021-04-17 12:00:00-07:00,4,0.04792735042735044,0.0,0.0,0.04792735042735044,0,0.0,0.0,0.0,0.0,4,0.0,0.023291796469366566,0.0,0.0,,,,,,,12,15,5,4,True,2021-04-17,2021
2021-04-17 13:00:00-07:00,2,0.029321581196581195,0.0,0.0,0.029321581196581195,1,0.004070707070707071,0.7900995393550971,1.0,0.0,3,0.7900995393550971,0.01634215991692627,0.12803812549642574,0.0020924195223260642,,,,,,,13,15,5,4,True,2021-04-17,2021
2021-04-17 14:00:00-07:00,1,0.019230769230769232,0.0,0.0,0.019230769230769232,2,0.01890909090909091,3.6615287961521763,1.0,0.0,3,3.6615287961521763,0.019065420560747663,0.5098039215686274,0.0097196261682243,,,,,,,14,15,5,4,True,2021-04-17,2021
2021-04-17 15:00:00-07:00,1,0.019230769230769232,0.0,0.0,0.019230769230769232,2,0.03538888888888889,6.660432349451669,0.9992864278578563,2.52525252525292e-05,3,6.660432349451669,0.027536344755970926,0.6601301027623268,0.018177570093457943,,,,,,,15,15,5,4,True,2021-04-17,2021
2021-04-17 16:00:00-07:00,1,0.019230769230769232,0.0,0.0,0.019230769230769232,2,0.021393939393939396,4.69939018209308,0.6175637393767706,0.008181818181818182,3,4.69939018209308,0.020342679127725857,0.333843797856049,0.006791277258566979,,,,,,,16,15,5,4,True,2021-04-17,2021
2021-04-17 17:00:00-07:00,1,0.012863247863247863,0.0,0.0,0.012863247863247863,3,0.02587373737373738,9.979366015484823,0.443880538746828,0.014388888888888892,4,9.979366015484823,0.019550882658359296,0.30195193201434073,0.005903426791277259,,,,,,,17,15,5,4,True,2021-04-17,2021
2021-04-17 18:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.020747474747474747,7.967183117463152,0.9990262901655306,2.020202020202336e-05,2,7.967183117463152,0.010664589823468329,0.9990262901655306,0.010654205607476635,,,,,,,18,15,5,4,True,2021-04-17,2021
2021-04-17 19:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,19,15,5,4,True,2021-04-17,2021
2021-04-17 20:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.016989898989898992,4.419115524684631,1.0,0.0,2,4.419115524684631,0.0087331256490135,1.0,0.0087331256490135,,,,,,,20,15,5,4,True,2021-04-17,2021
2021-04-17 21:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.024,13.339182600634501,1.0,0.0,2,13.339182600634501,0.012336448598130842,1.0,0.012336448598130842,,,,,,,21,15,5,4,True,2021-04-17,2021
2021-04-17 22:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,3.527259464585309,1.0,0.0,1,3.527259464585309,0.009345794392523364,1.0,0.009345794392523364,,,,,,,22,15,5,4,True,2021-04-17,2021
2021-04-17 23:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,3.227442410095558,0.915,0.0015454545454545447,1,3.227442410095558,0.009345794392523364,0.915,0.008551401869158879,,,,,,,23,15,5,4,True,2021-04-17,2021
2021-04-18 00:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,0,15,6,4,True,2021-04-18,2021
2021-04-18 01:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,1,15,6,4,True,2021-04-18,2021
2021-04-18 02:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,2,15,6,4,True,2021-04-18,2021
2021-04-18 03:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.009808080808080807,0.0,0.0,0.009808080808080807,1,0.0,0.00504153686396677,0.0,0.0,,,,,,,3,15,6,4,True,2021-04-18,2021
2021-04-18 04:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,4,15,6,4,True,2021-04-18,2021
2021-04-18 05:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,5,15,6,4,True,2021-04-18,2021
2021-04-18 06:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,6,15,6,4,True,2021-04-18,2021
2021-04-18 07:00:00-07:00,2,0.018199786324786325,5.629285380023652,1.0,0.0,0,0.0,0.0,0.0,0.0,2,5.629285380023652,0.008844755970924196,1.0,0.008844755970924196,,,,,,,7,15,6,4,True,2021-04-18,2021
2021-04-18 08:00:00-07:00,2,0.038461538461538464,11.939464848094124,1.0,0.0,0,0.0,0.0,0.0,0.0,2,11.939464848094124,0.018691588785046728,1.0,0.018691588785046728,,,,,,,8,15,6,4,True,2021-04-18,2021
2021-04-18 09:00:00-07:00,2,0.038461538461538464,9.37680848322006,0.7704166666666667,0.008830128205128202,0,0.0,0.0,0.0,0.0,2,9.37680848322006,0.018691588785046728,0.7704166666666667,0.014400311526479753,,,,,,,9,15,6,4,True,2021-04-18,2021
2021-04-18 10:00:00-07:00,2,0.038461538461538464,6.3583620570798285,0.5,0.019230769230769232,0,0.0,0.0,0.0,0.0,2,6.3583620570798285,0.018691588785046728,0.5,0.009345794392523364,,,,,,,10,15,6,4,True,2021-04-18,2021
2021-04-18 11:00:00-07:00,2,0.038461538461538464,6.3583620570798285,0.5,0.019230769230769232,1,0.006065656565656566,1.1341144430844554,1.0,0.0,3,7.492476500164284,0.02180944963655244,0.5714795857635995,0.012463655244029075,,,,,,,11,15,6,4,True,2021-04-18,2021
2021-04-18 12:00:00-07:00,2,0.038461538461538464,6.3583620570798285,0.5,0.019230769230769232,3,0.040328282828282824,16.504226231254897,1.0,0.0,5,22.862588288334727,0.03942107995846313,0.7629239380968061,0.03007528556593977,,,,,,,12,15,6,4,True,2021-04-18,2021
2021-04-18 13:00:00-07:00,2,0.03078525641025641,3.797355117422675,0.37306958181502686,0.019300213675213677,2,0.03636363636363636,3.2680370235023735,0.5140277777777778,0.01767171717171717,4,7.065392140925049,0.03365264797507788,0.4513615675383785,0.01518951194184839,,,,,,,13,15,6,4,True,2021-04-18,2021
2021-04-18 14:00:00-07:00,1,0.015122863247863248,0.0,0.0,0.015122863247863248,3,0.0459040404040404,21.552622302158273,0.2471118934976345,0.03456060606060606,4,21.552622302158273,0.030944963655244028,0.1884228187919463,0.00583073727933541,,,,,,,14,15,6,4,True,2021-04-18,2021
2021-04-18 15:00:00-07:00,0,0.0,0.0,0.0,0.0,3,0.03865656565656566,0.25535427319211107,0.05931539064541416,0.03636363636363636,3,0.25535427319211107,0.019870197300103844,0.05931539064541416,0.0011786085150571133,,,,,,,15,15,6,4,True,2021-04-18,2021
2021-04-18 16:00:00-07:00,0,0.0,0.0,0.0,0.0,3,0.039818181818181815,2.024835646457268,0.4566210045662101,0.021636363636363634,3,2.024835646457268,0.020467289719626167,0.4566210045662101,0.009345794392523364,,,,,,,16,15,6,4,True,2021-04-18,2021
2021-04-18 17:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.03636363636363636,0.02981008035062089,0.007361111111111111,0.03609595959595959,2,0.02981008035062089,0.018691588785046728,0.007361111111111111,0.0001375908618899273,,,,,,,17,15,6,4,True,2021-04-18,2021
2021-04-18 18:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.03636363636363636,0.0,0.0,0.03636363636363636,2,0.0,0.018691588785046728,0.0,0.0,,,,,,,18,15,6,4,True,2021-04-18,2021
2021-04-18 19:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.018429292929292927,0.0,0.0,0.018429292929292927,2,0.0,0.009473001038421597,0.0,0.0,,,,,,,19,15,6,4,True,2021-04-18,2021
2021-04-18 20:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,20,15,6,4,True,2021-04-18,2021
2021-04-18 21:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.021424242424242422,1.1760961373390557,0.2838283828382838,0.015343434343434341,2,1.1760961373390557,0.01101246105919003,0.2838283828382838,0.0031256490134994805,,,,,,,21,15,6,4,True,2021-04-18,2021
2021-04-18 22:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,3.51656652360515,1.0,0.0,1,3.51656652360515,0.009345794392523364,1.0,0.009345794392523364,,,,,,,22,15,6,4,True,2021-04-18,2021
2021-04-18 23:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,3.51656652360515,1.0,0.0,1,3.51656652360515,0.009345794392523364,1.0,0.009345794392523364,,,,,,,23,15,6,4,True,2021-04-18,2021
2021-04-19 00:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,3.51656652360515,1.0,0.0,1,3.51656652360515,0.009345794392523364,1.0,0.009345794392523364,,,,,,,0,16,0,4,False,2021-04-19,2021
2021-04-19 01:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,3.51656652360515,1.0,0.0,1,3.51656652360515,0.009345794392523364,1.0,0.009345794392523364,,,,,,,1,16,0,4,False,2021-04-19,2021
2021-04-19 02:00:00-07:00,1,0.015726495726495728,0.7919919282769754,1.0,0.0,1,0.01818181818181818,0.6896377682403434,0.19611111111111112,0.014616161616161616,2,1.4816296965173188,0.01698857736240914,0.557762836185819,0.009475597092419522,,,,,,,2,16,0,4,False,2021-04-19,2021
2021-04-19 03:00:00-07:00,2,0.025881410256410255,3.141210957066256,1.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,3,3.141210957066256,0.02192367601246106,0.5737122557726465,0.012577881619937694,,,,,,,3,16,0,4,False,2021-04-19,2021
2021-04-19 04:00:00-07:00,2,0.038461538461538464,7.2510974985373045,1.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,3,7.2510974985373045,0.028037383177570093,0.6666666666666666,0.018691588785046728,,,,,,,4,16,0,4,False,2021-04-19,2021
2021-04-19 05:00:00-07:00,7,0.06680555555555556,10.053209811848241,0.9378698224852071,0.004150641025641026,1,0.01045959595959596,0.0,0.0,0.01045959595959596,8,10.053209811848241,0.03784267912772586,0.804623722302257,0.03044911734164071,,,,,,,5,16,0,4,False,2021-04-19,2021
