DateTime;Wind Speed;Gust;Direction;Temperature;One Hour Precipitation
23.06.21 10:53;7;;170;26;0
23.06.21 11:53;9;;170;28;0
23.06.21 12:53;17;;190;29;0
23.06.21 13:53;17;;170;29;0
23.06.21 14:53;22;;160;29;0
23.06.21 15:53;20;;180;26;0
23.06.21 16:53;17;;180;26;0
23.06.21 17:53;20;;170;24;0
23.06.21 18:53;20;;170;23;0
23.06.21 19:53;15;;170;21;0
23.06.21 20:53;13;;150;19;0
23.06.21 21:53;13;;130;19;0
23.06.21 22:53;13;;110;18;0
23.06.21 23:53;13;;110;17;0
24.06.21 00:53;13;;110;17;0
24.06.21 01:53;9;;140;16;0
24.06.21 02:53;7;;170;16;0
24.06.21 03:53;7;;120;16;0
24.06.21 04:53;7;;80;16;0
24.06.21 05:53;6;;130;16;0
24.06.21 06:53;0;;0;16;0
24.06.21 07:53;0;;0;17;0
24.06.21 08:53;6;;0;19;0
24.06.21 09:53;7;;190;21;0
24.06.21 10:53;13;;90;23;0
24.06.21 11:53;13;;160;25;0
24.06.21 12:53;19;;180;25;0
24.06.21 13:53;17;;190;26;0
24.06.21 14:53;13;;160;26;0
24.06.21 15:53;20;;180;27;0
24.06.21 16:53;19;;180;26;0
24.06.21 17:53;20;30;170;23;0
24.06.21 18:53;17;;160;23;0
24.06.21 19:53;15;;170;21;0
24.06.21 20:53;13;;120;19;0
24.06.21 21:53;15;;110;18;0
24.06.21 22:53;9;;100;18;0
24.06.21 23:53;9;;120;17;0
25.06.21 00:53;9;;120;17;0
25.06.21 01:53;11;;90;17;0
25.06.21 02:53;7;;110;16;0
25.06.21 03:53;0;;0;16;0
25.06.21 04:53;0;;0;16;0
25.06.21 05:53;0;;0;16;0
25.06.21 06:53;0;;0;17;0
25.06.21 07:53;0;;0;19;0
25.06.21 08:53;6;;0;21;0
25.06.21 09:53;0;;0;23;0
25.06.21 10:53;6;;110;24;0
25.06.21 11:53;15;;160;27;0
25.06.21 12:53;20;;190;27;0
25.06.21 13:53;19;;190;27;0
25.06.21 14:53;19;30;180;27;0
25.06.21 15:53;17;;190;26;0
25.06.21 16:53;13;;170;27;0
25.06.21 17:53;11;;160;28;0
25.06.21 18:53;15;;160;26;0
25.06.21 19:53;22;;120;23;0
25.06.21 20:53;15;;120;22;0
25.06.21 21:53;15;;130;21;0
25.06.21 22:53;13;;110;19;0
25.06.21 23:53;7;;150;19;0
26.06.21 00:53;6;;150;18;0
26.06.21 01:53;7;;110;18;0
26.06.21 02:53;0;;0;18;0
26.06.21 03:53;0;;0;17;0
26.06.21 04:53;0;;0;17;0
26.06.21 05:53;6;;140;17;0
26.06.21 06:53;6;;100;17;0
26.06.21 07:53;7;;120;19;0
26.06.21 08:53;6;;110;21;0
26.06.21 09:53;0;;0;23;0
26.06.21 10:53;6;;0;26;0
26.06.21 11:53;6;;0;29;0
26.06.21 12:53;7;;200;31;0
26.06.21 13:53;19;;180;31;0
26.06.21 14:53;19;;180;30;0
26.06.21 15:53;17;;180;30;0
26.06.21 16:53;17;;110;31;0
26.06.21 17:53;19;;120;28;0
26.06.21 18:53;20;;120;26;0
26.06.21 19:53;20;;120;24;0
26.06.21 20:53;19;;110;23;0
26.06.21 21:53;11;;130;23;0
26.06.21 22:53;11;;130;22;0
26.06.21 23:53;6;;100;22;0
27.06.21 00:53;6;;140;22;0
27.06.21 01:53;6;;160;21;0
27.06.21 02:53;6;;180;20;0
27.06.21 03:53;6;;120;20;0
27.06.21 04:53;6;;90;19;0
27.06.21 05:53;0;;0;19;0
27.06.21 06:53;7;;130;19;0
27.06.21 07:53;0;;0;21;0
27.06.21 08:53;7;;130;23;0
27.06.21 09:53;0;;0;26;0
27.06.21 10:53;9;;130;29;0
27.06.21 11:53;15;;140;31;0
27.06.21 12:53;20;;100;31;0
27.06.21 13:53;15;;150;31;0
27.06.21 14:53;20;;180;31;0
27.06.21 15:53;19;;180;29;0
27.06.21 16:53;17;;180;29;0
27.06.21 17:53;13;;170;28;0
27.06.21 18:53;15;;170;25;0
27.06.21 19:53;17;;130;23;0
27.06.21 20:53;17;;130;23;0
27.06.21 21:53;13;;140;22;0
27.06.21 22:53;9;;120;21;0
27.06.21 23:53;7;;110;20;0
28.06.21 00:53;6;;170;19;0
28.06.21 01:53;9;;140;19;0
28.06.21 02:53;9;;130;18;0
28.06.21 03:53;7;;140;18;0
28.06.21 04:53;9;;100;18;0
28.06.21 05:53;0;;0;18;0
28.06.21 06:53;6;;300;19;0
28.06.21 07:53;0;;0;21;0
28.06.21 08:53;0;;0;23;0
28.06.21 09:53;7;;0;26;0
28.06.21 10:53;0;;0;29;0
28.06.21 11:53;13;;180;31;0
28.06.21 12:53;19;;110;30;0
28.06.21 13:53;15;;190;30;0
28.06.21 14:53;19;;160;30;0
28.06.21 15:53;22;;180;29;0
28.06.21 16:53;17;;180;28;0
28.06.21 17:53;19;;170;27;0
28.06.21 18:53;15;;180;26;0
28.06.21 19:53;22;;140;24;0
28.06.21 20:53;11;;0;22;0
28.06.21 21:53;17;;120;21;0
28.06.21 22:53;9;;190;20;0
28.06.21 23:53;9;;180;19;0
29.06.21 00:53;9;;170;19;0
29.06.21 01:53;7;;170;19;0
29.06.21 02:53;11;;140;19;0
29.06.21 03:53;7;;180;18;0
29.06.21 04:53;0;;0;18;0
29.06.21 05:53;0;;0;18;0
29.06.21 06:53;0;;0;19;0
29.06.21 07:53;7;;180;20;0
29.06.21 08:53;6;;0;22;0
29.06.21 09:53;7;;100;23;0
29.06.21 10:53;9;;140;24;0
29.06.21 11:53;13;;200;27;0
29.06.21 12:53;19;;190;27;0
29.06.21 13:53;15;;190;28;0
29.06.21 14:53;17;;190;28;0
29.06.21 15:53;17;;180;27;0
29.06.21 16:53;20;;190;27;0
29.06.21 17:53;17;;170;24;0
29.06.21 18:53;15;;170;23;0
29.06.21 19:53;15;;180;21;0
29.06.21 20:53;13;;190;19;0
29.06.21 21:53;11;;170;19;0
29.06.21 22:53;15;;130;19;0
29.06.21 23:53;7;;140;19;0
30.06.21 00:53;6;;180;19;0
30.06.21 01:53;6;;190;18;0
30.06.21 02:53;6;;170;18;0
30.06.21 03:53;9;;180;18;0
30.06.21 04:53;9;;180;18;0
30.06.21 05:53;11;;130;18;0
30.06.21 06:53;9;;170;17;0
30.06.21 07:53;6;;0;18;0
30.06.21 08:53;0;;0;19;0
30.06.21 09:53;6;;180;22;0
30.06.21 10:53;9;;150;24;0
30.06.21 11:53;0;;0;27;0
30.06.21 12:53;13;;180;28;0
30.06.21 13:53;15;;180;28;0
30.06.21 14:53;15;;170;29;0
30.06.21 15:53;20;;180;29;0
30.06.21 16:53;19;;170;29;0
30.06.21 17:53;19;;180;27;0
30.06.21 18:53;17;;180;24;0
30.06.21 19:53;15;;170;23;0
30.06.21 20:53;13;;180;21;0
30.06.21 21:53;0;;0;20;0
30.06.21 22:53;17;;130;20;0
30.06.21 23:53;13;;110;19;0
01.07.21 00:53;9;;100;19;0
01.07.21 01:53;7;;170;18;0
01.07.21 02:53;6;;180;18;0
01.07.21 03:53;0;;0;18;0
01.07.21 04:53;0;;0;19;0
01.07.21 05:53;0;;0;19;0
01.07.21 06:53;0;;0;19;0
01.07.21 07:53;7;;160;20;0
01.07.21 08:53;6;;130;21;0
01.07.21 09:53;0;;0;23;0
01.07.21 10:53;6;;0;26;0
01.07.21 11:53;0;;0;29;0
01.07.21 12:53;15;;180;31;0
01.07.21 13:53;15;;150;32;0
01.07.21 14:53;17;;180;33;0
01.07.21 15:53;17;;190;33;0
01.07.21 16:53;19;;180;31;0
01.07.21 17:53;17;;180;29;0
01.07.21 18:53;15;;170;27;0
01.07.21 19:53;17;;130;24;0
01.07.21 20:53;17;;120;23;0
01.07.21 21:53;13;;110;22;0
01.07.21 22:53;15;;110;21;0
01.07.21 23:53;11;;110;21;0
02.07.21 00:53;0;;0;20;0
02.07.21 01:53;6;;170;19;0
02.07.21 02:53;0;;0;19;0
02.07.21 03:53;6;;150;19;0
02.07.21 04:53;6;;100;19;0
02.07.21 05:53;9;;130;18;0
02.07.21 06:53;6;;90;19;0
02.07.21 07:53;7;;150;19;0
02.07.21 08:53;6;;0;21;0
02.07.21 09:53;6;;170;23;0
02.07.21 10:53;11;;140;27;0
02.07.21 11:53;6;;0;29;0
02.07.21 12:53;15;;160;31;0
02.07.21 13:53;20;;180;31;0
02.07.21 14:53;17;;180;32;0
02.07.21 15:53;19;;180;30;0
02.07.21 16:53;19;;180;30;0
02.07.21 17:53;15;;170;28;0
02.07.21 18:53;17;;120;27;0
02.07.21 19:53;15;;120;23;0
02.07.21 20:53;13;;120;22;0
02.07.21 21:53;19;;130;21;0
02.07.21 22:53;17;;110;19;0
02.07.21 23:53;7;;90;19;0
03.07.21 00:53;7;;120;19;0
03.07.21 01:53;6;;120;19;0
03.07.21 02:53;7;;290;19;0
03.07.21 03:53;0;;0;19;0
03.07.21 04:53;0;;0;19;0
03.07.21 05:53;6;;100;18;0
03.07.21 06:53;6;;120;18;0
03.07.21 07:53;0;;0;20;0
03.07.21 08:53;13;;120;22;0
03.07.21 09:53;0;;0;24;0
03.07.21 10:53;9;;0;27;0
03.07.21 11:53;15;;130;29;0
03.07.21 12:53;11;;170;31;0
03.07.21 13:53;11;;0;32;0
03.07.21 14:53;15;;180;32;0
03.07.21 15:53;15;;180;32;0
03.07.21 16:53;15;;180;32;0
03.07.21 17:53;15;;170;29;0
03.07.21 18:53;19;;120;27;0
03.07.21 19:53;13;;120;24;0
03.07.21 20:53;17;;110;23;0
03.07.21 21:53;17;;130;21;0
03.07.21 22:53;17;;130;20;0
03.07.21 23:53;13;;100;20;0
04.07.21 00:53;6;;0;19;0
04.07.21 01:53;6;;180;18;0
04.07.21 02:53;6;;160;18;0
04.07.21 03:53;7;;180;18;0
04.07.21 04:53;7;;160;17;0
04.07.21 05:53;7;;120;17;0
04.07.21 06:53;11;;160;18;0
04.07.21 07:53;9;;160;18;0
04.07.21 08:53;7;;0;19;0
04.07.21 09:53;0;;0;21;0
04.07.21 10:53;11;;0;24;0
04.07.21 11:53;13;;170;27;0
04.07.21 12:53;15;;160;28;0
04.07.21 13:53;19;;180;28;0
04.07.21 14:53;20;;170;28;0
04.07.21 15:53;19;;170;29;0
04.07.21 16:53;17;;180;28;0
04.07.21 17:53;11;;160;27;0
04.07.21 18:53;13;;170;27;0
04.07.21 19:53;17;;130;24;0
04.07.21 20:53;19;;120;21;0
04.07.21 21:53;19;31;110;19;0
04.07.21 22:53;13;;130;18;0
04.07.21 23:53;11;;90;18;0
05.07.21 00:53;7;;90;18;0
05.07.21 01:53;9;;120;18;0
05.07.21 02:53;6;;170;17;0
05.07.21 03:53;7;;100;17;0
05.07.21 04:53;7;;160;16;0
05.07.21 05:53;9;;140;16;0
05.07.21 06:53;13;;130;16;0
05.07.21 07:53;9;;170;16;0
05.07.21 08:53;11;;140;17;0
05.07.21 09:53;0;;0;20;0
05.07.21 10:53;9;;180;23;0
05.07.21 11:53;13;;130;26;0
05.07.21 12:53;15;;180;28;0
05.07.21 13:53;11;;170;29;0
05.07.21 14:53;19;;200;29;0
05.07.21 15:53;20;;180;29;0
05.07.21 16:53;17;;170;28;0
05.07.21 17:53;17;;180;27;0
05.07.21 18:53;15;;120;26;0
05.07.21 19:53;17;;120;24;0
05.07.21 20:53;13;;150;22;0
05.07.21 21:53;15;;130;19;0
05.07.21 22:53;17;;110;19;0
05.07.21 23:53;11;;90;18;0
06.07.21 00:53;7;;120;18;0
06.07.21 01:53;7;;180;17;0
06.07.21 02:53;9;;110;17;0
06.07.21 03:53;7;;120;17;0
06.07.21 04:53;7;;100;16;0
06.07.21 05:53;9;;110;16;0
06.07.21 06:53;7;;80;17;0
06.07.21 07:53;0;;0;17;0
06.07.21 08:53;0;;0;19;0
06.07.21 09:53;13;;110;22;0
06.07.21 10:53;13;;110;24;0
06.07.21 11:53;13;;170;26;0
06.07.21 12:53;11;30;110;28;0
06.07.21 13:53;7;;0;30;0
06.07.21 14:53;15;;190;31;0
06.07.21 15:53;17;;180;31;0
06.07.21 16:53;17;;170;29;0
06.07.21 17:53;15;;180;29;0
06.07.21 18:53;17;;130;27;0
06.07.21 19:53;17;;140;25;0
06.07.21 20:53;15;;120;23;0
06.07.21 21:53;11;;120;22;0
06.07.21 22:53;9;;140;22;0
06.07.21 23:53;9;;120;21;0
07.07.21 00:53;13;;100;21;0
07.07.21 01:53;11;;140;20;0
07.07.21 02:53;9;;110;19;0
07.07.21 03:53;9;;140;19;0
07.07.21 04:53;11;;140;18;0
07.07.21 05:53;7;;160;18;0
07.07.21 06:53;9;;100;18;0
07.07.21 07:53;6;;120;19;0
07.07.21 08:53;6;;160;22;0
07.07.21 09:53;9;;130;24;0
07.07.21 10:53;7;;160;27;0
07.07.21 11:53;13;;120;28;0
07.07.21 12:53;13;;170;28;0
07.07.21 13:53;13;;170;30;0
07.07.21 14:53;17;;170;30;0
07.07.21 15:53;17;;180;30;0
07.07.21 16:53;15;;170;30;0
07.07.21 17:53;17;;160;29;0
07.07.21 18:53;20;;110;27;0
07.07.21 19:53;19;;130;24;0
07.07.21 20:53;15;;130;23;0
07.07.21 21:53;15;;140;22;0
07.07.21 22:53;15;;130;22;0
07.07.21 23:53;9;;130;21;0
08.07.21 00:53;11;;140;20;0
08.07.21 01:53;6;;110;20;0
08.07.21 02:53;13;;150;20;0
08.07.21 03:53;11;;120;19;0
08.07.21 04:53;6;;190;19;0
08.07.21 05:53;0;;0;19;0
08.07.21 06:53;0;;0;20;0
08.07.21 07:53;0;;0;22;0
08.07.21 08:53;9;;250;24;0
08.07.21 09:53;9;;120;28;0
08.07.21 10:53;7;;160;30;0
08.07.21 11:53;17;;110;31;0
08.07.21 12:53;13;;190;31;0
08.07.21 13:53;17;;120;31;0
08.07.21 14:53;15;30;140;31;0
08.07.21 15:53;15;;170;30;0
08.07.21 16:53;19;;180;29;0
08.07.21 17:53;20;;180;27;0
08.07.21 18:53;13;;180;26;0
08.07.21 19:53;13;;160;24;0
08.07.21 20:53;13;;120;24;0
08.07.21 21:53;13;;140;24;0
08.07.21 22:53;11;;150;23;0
08.07.21 23:53;9;;150;23;0
09.07.21 00:53;11;;140;22;0
09.07.21 01:53;7;;120;22;0
09.07.21 02:53;0;;0;22;0
09.07.21 03:53;11;;270;22;0
09.07.21 04:53;6;;40;22;0
09.07.21 05:53;7;;100;21;0
09.07.21 06:53;11;;120;21;0
09.07.21 07:53;7;;140;23;0
09.07.21 08:53;6;;0;24;0
09.07.21 09:53;9;;150;27;0
09.07.21 10:53;11;;100;29;0
09.07.21 11:53;15;;150;31;0
09.07.21 12:53;13;;170;32;0
09.07.21 13:53;7;;0;33;0
09.07.21 14:53;20;;170;33;0
09.07.21 15:53;19;;160;33;0
09.07.21 16:53;19;;170;32;0
09.07.21 17:53;17;;180;30;0
09.07.21 18:53;19;;120;29;0
09.07.21 19:53;19;;110;27;0
09.07.21 20:53;13;;130;24;0
09.07.21 21:53;13;;100;24;0
09.07.21 22:53;15;;90;23;0
09.07.21 23:53;11;;110;23;0
10.07.21 00:53;13;;100;22;0
10.07.21 01:53;11;;100;22;0
10.07.21 02:53;11;;90;22;0
10.07.21 03:53;9;;120;21;0
10.07.21 04:53;9;;120;21;0
10.07.21 05:53;0;;0;21;0
10.07.21 06:53;0;;0;21;0
10.07.21 07:53;7;;160;22;0
10.07.21 08:53;6;;0;23;0
10.07.21 09:53;0;;0;26;0
10.07.21 10:53;9;;130;29;0
10.07.21 11:53;13;;190;29;0
10.07.21 12:53;17;;190;32;0
10.07.21 13:53;20;;180;32;0
10.07.21 14:53;24;;180;31;0
10.07.21 15:53;20;;170;31;0
10.07.21 16:53;19;;180;30;0
10.07.21 17:53;20;;180;28;0
10.07.21 18:53;15;;190;26;0
10.07.21 19:53;13;;180;24;0
10.07.21 20:53;7;;170;23;0
10.07.21 21:53;7;;140;23;0
10.07.21 22:53;9;;140;23;0
10.07.21 23:53;13;;130;23;0
11.07.21 00:53;7;;110;22;0
11.07.21 01:53;13;;110;22;0
11.07.21 02:53;11;;130;21;0
11.07.21 03:53;7;;110;21;0
11.07.21 04:53;0;;0;21;0
11.07.21 05:53;0;;0;20;0
11.07.21 06:53;0;;0;20;0
11.07.21 07:53;9;;280;23;0
11.07.21 08:53;0;;0;25;0
11.07.21 09:53;9;;120;26;0
11.07.21 10:53;17;;120;28;0
11.07.21 11:53;13;;120;30;0
11.07.21 12:53;15;;180;31;0
11.07.21 13:53;17;;180;32;0
11.07.21 14:53;22;;160;30;0
11.07.21 15:53;17;;180;30;0
11.07.21 16:53;22;;180;29;0
11.07.21 17:53;15;;180;27;0
11.07.21 18:53;15;;190;27;0
11.07.21 19:53;13;;190;24;0
11.07.21 20:53;9;;190;23;0
11.07.21 21:53;9;;180;22;0
11.07.21 22:53;9;;190;22;0
11.07.21 23:53;7;;170;21;0
12.07.21 00:53;7;;180;21;0
12.07.21 01:53;6;;0;21;0
12.07.21 02:53;7;;180;20;0
12.07.21 03:53;0;;0;20;0
12.07.21 04:53;9;;180;19;0
12.07.21 05:53;17;;120;19;0
12.07.21 06:53;13;;160;19;0
12.07.21 07:53;9;;170;20;0
12.07.21 08:53;15;;130;22;0
12.07.21 09:53;11;;130;24;0
12.07.21 10:53;6;;0;26;0
12.07.21 11:53;0;;0;28;0
12.07.21 12:53;13;;160;30;0
12.07.21 13:53;22;;190;29;0
12.07.21 14:53;17;;180;29;0
12.07.21 15:53;22;;180;28;0
12.07.21 16:53;22;;200;27;0
12.07.21 17:53;19;;180;25;0
12.07.21 18:53;17;;180;24;0
12.07.21 19:53;11;;170;23;0
12.07.21 20:53;9;;170;22;0
12.07.21 21:53;9;;140;22;0
12.07.21 22:53;13;;130;22;0
12.07.21 23:53;11;;130;21;0
13.07.21 00:53;9;;100;21;0
13.07.21 01:53;9;;100;21;0
13.07.21 02:53;6;;200;21;0
13.07.21 03:53;11;;140;21;0
13.07.21 04:53;13;;130;21;0
13.07.21 05:53;6;;120;20;0
13.07.21 06:53;0;;0;21;0
13.07.21 07:53;7;;270;22;0
13.07.21 08:53;7;;230;24;0
13.07.21 09:53;6;;290;25;0
13.07.21 10:53;7;;160;26;0
13.07.21 11:53;9;;210;27;0
13.07.21 12:53;13;;220;27;0
13.07.21 13:53;11;;240;28;0
13.07.21 14:53;6;;0;31;0
13.07.21 15:53;11;;160;32;0
13.07.21 16:53;15;;170;32;0
13.07.21 17:53;20;;160;28;0
13.07.21 18:53;17;;160;26;0
13.07.21 19:53;11;;180;24;0
13.07.21 20:53;9;;180;23;0
13.07.21 21:53;7;;170;23;0
13.07.21 22:53;7;;180;22;0
13.07.21 23:53;9;;130;22;0
14.07.21 00:53;9;;110;22;0
14.07.21 01:53;7;;170;21;0
14.07.21 02:53;6;;180;21;0
14.07.21 03:53;7;;130;21;0
14.07.21 04:53;9;;130;20;0
14.07.21 05:53;6;;120;19;0
14.07.21 06:53;11;;100;19;0
14.07.21 07:53;6;;130;20;0
14.07.21 08:53;6;;180;22;0
14.07.21 09:53;15;;130;24;0
14.07.21 10:53;19;;110;27;0
14.07.21 11:53;19;;180;28;0
14.07.21 12:53;22;;180;29;0
14.07.21 13:53;22;;190;29;0
14.07.21 14:53;19;;190;29;0
14.07.21 15:53;17;;180;29;0
14.07.21 16:53;19;;180;31;0
14.07.21 17:53;17;;180;29;0
14.07.21 18:53;11;;180;27;0
14.07.21 19:53;13;;140;26;0
14.07.21 20:53;15;;130;25;0
14.07.21 21:53;13;;110;23;0
14.07.21 22:53;11;;110;22;0
14.07.21 23:53;13;;100;21;0
15.07.21 00:53;11;;120;21;0
15.07.21 01:53;11;;100;20;0
15.07.21 02:53;11;;130;19;0
15.07.21 03:53;11;;110;19;0
15.07.21 04:53;7;;190;19;0
15.07.21 05:53;11;;10;20;0
15.07.21 06:53;0;;0;20;0
15.07.21 07:53;6;;150;21;0
15.07.21 08:53;0;;0;22;0
15.07.21 09:53;6;;0;24;0
15.07.21 10:53;0;;0;27;0
15.07.21 11:53;13;;150;28;0
15.07.21 12:53;13;;170;31;0
15.07.21 13:53;17;;170;31;0
15.07.21 14:53;19;;190;32;0
15.07.21 15:53;20;;200;31;0
15.07.21 16:53;17;;170;29;0
15.07.21 17:53;15;;180;28;0
15.07.21 18:53;15;;170;27;0
15.07.21 19:53;13;;180;24;0
15.07.21 20:53;15;;180;22;0
15.07.21 21:53;9;;170;21;0
15.07.21 22:53;9;;130;21;0
15.07.21 23:53;9;;130;20;0
16.07.21 00:53;13;;110;19;0
16.07.21 01:53;13;;140;19;0
16.07.21 02:53;7;;170;18;0
16.07.21 03:53;6;;190;18;0
16.07.21 04:53;11;;100;18;0
16.07.21 05:53;9;;0;18;0
16.07.21 06:53;0;;0;18;0
16.07.21 07:53;0;;0;19;0
16.07.21 08:53;6;;250;21;0
16.07.21 09:53;9;;0;23;0
16.07.21 10:53;11;;100;26;0
16.07.21 11:53;7;;0;27;0
16.07.21 12:53;17;;190;29;0
16.07.21 13:53;17;;170;30;0
16.07.21 14:53;19;;200;30;0
16.07.21 15:53;15;;190;31;0
16.07.21 16:53;19;;170;30;0
16.07.21 17:53;17;;170;28;0
16.07.21 18:53;17;;180;26;0
16.07.21 19:53;13;;130;24;0
16.07.21 20:53;15;;140;23;0
16.07.21 21:53;13;;140;22;0
16.07.21 22:53;13;;120;22;0
16.07.21 23:53;7;;120;21;0
17.07.21 00:53;7;;110;21;0
17.07.21 01:53;11;;140;20;0
17.07.21 02:53;7;;100;20;0
17.07.21 03:53;7;;100;19;0
17.07.21 04:53;11;;130;19;0
17.07.21 05:53;0;;0;19;0
17.07.21 06:53;6;;160;19;0
17.07.21 07:53;0;;0;21;0
17.07.21 08:53;7;;160;22;0
17.07.21 09:53;11;;140;24;0
17.07.21 10:53;11;;130;27;0
17.07.21 11:53;11;;150;29;0
17.07.21 12:53;9;;190;31;0
17.07.21 13:53;19;;180;32;0
17.07.21 14:53;19;;170;32;0
17.07.21 15:53;20;;170;32;0
17.07.21 16:53;19;;170;29;0
17.07.21 17:53;17;;170;27;0
17.07.21 18:53;13;;170;26;0
17.07.21 19:53;17;;130;24;0
17.07.21 20:53;9;;180;23;0
17.07.21 21:53;9;;140;23;0
17.07.21 22:53;7;;180;23;0
17.07.21 23:53;0;;0;22;0
18.07.21 00:53;0;;0;22;0
18.07.21 01:53;6;;170;23;0
18.07.21 02:53;9;;150;22;0
18.07.21 03:53;7;;130;21;0
18.07.21 04:53;0;;0;21;0
18.07.21 05:53;0;;0;21;0
18.07.21 06:53;9;;170;22;0
18.07.21 07:53;0;;0;22;0
18.07.21 08:53;0;;0;23;0
18.07.21 09:53;0;;0;25;0
18.07.21 10:53;6;;0;28;0
18.07.21 11:53;11;;150;31;0
18.07.21 12:53;15;;170;32;0
18.07.21 13:53;19;;180;32;0
18.07.21 14:53;19;;180;33;0
18.07.21 15:53;13;;170;33;0
18.07.21 16:53;15;;180;32;0
18.07.21 17:53;17;;160;31;0
18.07.21 18:53;7;;150;31;0
18.07.21 19:53;9;;170;31;0
18.07.21 20:53;15;;130;27;0
18.07.21 21:53;13;;120;25;0
18.07.21 22:53;15;;120;24;0
18.07.21 23:53;15;;120;23;0
19.07.21 00:53;9;;100;23;0
19.07.21 01:53;9;;90;23;0
19.07.21 02:53;0;;0;23;0
19.07.21 03:53;6;;160;23;0
19.07.21 04:53;6;;100;22;0
19.07.21 05:53;6;;170;22;0
19.07.21 06:53;6;;120;22;0
19.07.21 07:53;7;;150;23;0
19.07.21 08:53;0;;0;25;0
19.07.21 09:53;7;;0;28;0
19.07.21 10:53;15;;120;30;0
19.07.21 11:53;7;;0;31;0
19.07.21 12:53;13;;150;33;0
19.07.21 13:53;13;;180;33;0
19.07.21 14:53;20;;170;34;0
19.07.21 15:53;19;;170;33;0
19.07.21 16:53;19;;160;32;0
19.07.21 17:53;13;;180;31;0
19.07.21 18:53;11;;140;29;0
19.07.21 19:53;13;;130;28;0
19.07.21 20:53;15;;130;26;0
19.07.21 21:53;13;;130;24;0
19.07.21 22:53;13;;120;24;0
19.07.21 23:53;13;;120;23;0
20.07.21 00:53;13;;110;22;0
20.07.21 01:53;6;;70;22;0
20.07.21 02:53;7;;90;22;0
20.07.21 03:53;0;;0;21;0
20.07.21 04:53;0;;0;21;0
20.07.21 05:53;0;;0;21;0
20.07.21 06:53;0;;0;21;0
20.07.21 07:53;6;;0;22;0
20.07.21 08:53;7;;130;24;0
20.07.21 09:53;0;;0;27;0
20.07.21 10:53;6;;180;29;0
20.07.21 11:53;9;;150;31;0
20.07.21 12:53;7;;0;32;0
20.07.21 13:53;19;;170;33;0
20.07.21 14:53;17;;160;33;0
20.07.21 15:53;17;;170;33;0
20.07.21 16:53;13;;180;32;0
20.07.21 17:53;15;;180;31;0
20.07.21 18:53;20;;120;30;0
20.07.21 19:53;13;;130;27;0
20.07.21 20:53;17;;120;24;0
20.07.21 21:53;15;;110;23;0
20.07.21 22:53;17;;120;22;0
20.07.21 23:53;13;;120;21;0
21.07.21 00:53;6;;70;21;0
21.07.21 01:53;0;;0;22;0
21.07.21 02:53;0;;0;22;0
21.07.21 03:53;0;;0;21;0
21.07.21 04:53;0;;0;21;0
21.07.21 05:53;0;;0;21;0
21.07.21 06:53;7;;120;21;0
21.07.21 07:53;0;;0;22;0
21.07.21 08:53;7;;150;24;0
21.07.21 09:53;7;;170;26;0
21.07.21 10:53;7;;0;29;0
21.07.21 11:53;6;;0;31;0
21.07.21 12:53;11;;160;33;0
21.07.21 13:53;9;;0;34;0
21.07.21 14:53;19;;180;34;0
21.07.21 15:53;20;;170;34;0
21.07.21 16:53;17;;180;33;0
21.07.21 17:53;17;;150;31;0
21.07.21 18:53;13;;140;30;0
21.07.21 19:53;13;;130;27;0
21.07.21 20:53;0;;0;26;0
21.07.21 21:53;0;;0;25;0
21.07.21 22:53;0;;0;25;0
21.07.21 23:53;13;;110;24;0
22.07.21 00:53;0;;0;23;0
22.07.21 01:53;0;;0;23;0
22.07.21 02:53;9;;110;22;0
22.07.21 03:53;9;;110;22;0
22.07.21 04:53;9;;110;22;0
22.07.21 05:53;7;;100;21;0
22.07.21 06:53;0;;0;22;0
22.07.21 07:53;0;;0;23;0
22.07.21 08:53;9;;130;24;0
22.07.21 09:53;9;;100;26;0
22.07.21 10:53;11;;130;28;0
22.07.21 11:53;20;;140;29;0
22.07.21 12:53;20;;140;31;0
22.07.21 13:53;15;;150;31;0
22.07.21 14:53;15;;180;31;0
22.07.21 15:53;17;;170;32;0
22.07.21 16:53;22;;180;29;0
22.07.21 17:53;19;;190;28;0
22.07.21 18:53;19;;190;27;0
22.07.21 19:53;9;;170;26;0
22.07.21 20:53;13;;180;23;0
22.07.21 21:53;11;;160;22;0
22.07.21 22:53;13;;140;22;0
22.07.21 23:53;0;;0;22;0
23.07.21 00:53;7;;120;21;0
23.07.21 01:53;6;;160;21;0
23.07.21 02:53;0;;0;21;0
23.07.21 03:53;9;;160;21;0
23.07.21 04:53;6;;170;20;0
23.07.21 05:53;9;;130;20;0
23.07.21 06:53;7;;130;19;0
23.07.21 07:53;6;;170;21;0
23.07.21 08:53;0;;0;23;0
23.07.21 09:53;13;;140;24;0
23.07.21 10:53;13;;130;26;0
23.07.21 11:53;13;;110;28;0
23.07.21 12:53;11;;180;29;0
23.07.21 13:53;17;;170;31;0
23.07.21 14:53;17;;180;31;0
23.07.21 15:53;19;;180;31;0
23.07.21 16:53;19;;170;31;0
23.07.21 17:53;22;;180;28;0
23.07.21 18:53;17;;180;26;0
23.07.21 19:53;13;;180;23;0
23.07.21 20:53;9;;180;21;0
23.07.21 21:53;7;;180;21;0
23.07.21 22:53;7;;180;21;0
23.07.21 23:53;15;;120;20;0
