start_hour,utilizationRate_total
2021-01-15 05:00:00,0.006002076843198339
2021-01-15 06:00:00,0.01718068535825545
2021-01-15 07:00:00,0.03985981308411215
2021-01-15 08:00:00,0.05242471443406023
2021-01-15 09:00:00,0.06421339563862928
2021-01-15 10:00:00,0.06800882658359293
2021-01-15 11:00:00,0.06572429906542057
2021-01-15 12:00:00,0.0797092419522326
2021-01-15 13:00:00,0.06029854620976116
2021-01-15 14:00:00,0.056074766355140186
2021-01-15 15:00:00,0.05913032191069575
2021-01-15 16:00:00,0.07040758047767394
2021-01-15 17:00:00,0.04972481827622015
2021-01-15 18:00:00,0.037383177570093455
2021-01-15 19:00:00,0.02537902388369678
2021-01-15 20:00:00,0.016534267912772585
2021-01-15 21:00:00,0.009345794392523364
2021-01-15 22:00:00,0.009345794392523364
2021-01-15 23:00:00,0.0061993769470404985
2021-01-16 00:00:00,0.005968328141225338
2021-01-16 01:00:00,0.005968328141225338
2021-01-16 02:00:00,0.005968328141225338
2021-01-16 03:00:00,0.005968328141225338
2021-01-16 04:00:00,0.005968328141225338
2021-01-16 05:00:00,0.005968328141225338
2021-01-16 06:00:00,0.005968328141225338
2021-01-16 07:00:00,0.010415368639667704
2021-01-16 08:00:00,0.018691588785046728
2021-01-16 09:00:00,0.01632658359293873
2021-01-16 10:00:00,0.023772066458982347
2021-01-16 11:00:00,0.028037383177570093
2021-01-16 12:00:00,0.03125908618899273
2021-01-16 13:00:00,0.037383177570093455
2021-01-16 14:00:00,0.03518431983385254
2021-01-16 15:00:00,0.037383177570093455
2021-01-16 16:00:00,0.027832294911734164
2021-01-16 17:00:00,0.01999221183800623
2021-01-16 18:00:00,0.013938213914849428
2021-01-16 19:00:00,0.0185539979231568
2021-01-16 20:00:00,0.014395119418483905
2021-01-16 21:00:00,0.003161993769470405
2021-01-16 22:00:00,0.006786085150571133
2021-01-16 23:00:00,0.0034371754932502594
2021-01-17 00:00:00,0.006747144340602285
2021-01-17 01:00:00,0.006747144340602285
2021-01-17 02:00:00,0.006747144340602285
2021-01-17 03:00:00,0.006747144340602285
2021-01-17 04:00:00,0.006747144340602285
2021-01-17 05:00:00,0.006747144340602285
2021-01-17 06:00:00,0.006747144340602285
2021-01-17 07:00:00,0.01337227414330218
2021-01-17 08:00:00,0.022593457943925234
2021-01-17 09:00:00,0.022702492211838007
2021-01-17 10:00:00,0.03268691588785047
2021-01-17 11:00:00,0.037383177570093455
2021-01-17 12:00:00,0.037383177570093455
2021-01-17 13:00:00,0.037383177570093455
2021-01-17 14:00:00,0.028151609553478715
2021-01-17 15:00:00,0.00936656282450675
2021-01-17 16:00:00,0.0042731048805815155
2021-01-17 17:00:00,0.0035799584631360333
2021-01-17 18:00:00,0.0035799584631360333
2021-01-17 19:00:00,0.0035799584631360333
2021-01-17 20:00:00,0.005282969885773624
2021-01-17 21:00:00,0.005282969885773624
2021-01-17 22:00:00,0.005282969885773624
2021-01-17 23:00:00,0.005282969885773624
2021-01-18 00:00:00,0.005282969885773624
2021-01-18 01:00:00,0.002248182762201454
2021-01-18 02:00:00,0.016516095534787122
2021-01-18 03:00:00,0.016516095534787122
2021-01-18 04:00:00,0.016516095534787122
2021-01-18 05:00:00,0.016516095534787122
2021-01-18 06:00:00,0.016516095534787122
2021-01-18 07:00:00,0.016516095534787122
2021-01-18 08:00:00,0.03352284527518173
2021-01-18 09:00:00,0.037383177570093455
2021-01-18 10:00:00,0.046749740394600205
2021-01-18 11:00:00,0.056074766355140186
2021-01-18 12:00:00,0.043190550363447565
2021-01-18 13:00:00,0.022339044652128763
2021-01-18 14:00:00,0.01284527518172378
2021-01-18 15:00:00,0.009345794392523364
2021-01-18 16:00:00,0.01862668743509865
2021-01-18 17:00:00,0.00937435098650052
2021-01-18 18:00:00,0.017814122533748703
2021-01-18 19:00:00,0.026843198338525442
2021-01-18 20:00:00,0.002141744548286604
2021-01-18 21:00:00,0.0011552440290758048
2021-01-18 22:00:00,0.0011552440290758048
2021-01-18 23:00:00,0.0011552440290758048
2021-01-19 00:00:00,0.00871754932502596
2021-01-19 01:00:00,0.015262201453790238
2021-01-19 02:00:00,0.015262201453790238
2021-01-19 03:00:00,0.015262201453790238
2021-01-19 04:00:00,0.015262201453790238
2021-01-19 05:00:00,0.015262201453790238
2021-01-19 06:00:00,0.03407320872274144
2021-01-19 07:00:00,0.07765316718587748
2021-01-19 08:00:00,0.09892782969885773
2021-01-19 09:00:00,0.12798805815160957
2021-01-19 10:00:00,0.1722689511941848
2021-01-19 11:00:00,0.15015057113187952
2021-01-19 12:00:00,0.14312564901349947
2021-01-19 13:00:00,0.12691069574247146
2021-01-19 14:00:00,0.1344522326064382
2021-01-19 15:00:00,0.11881619937694705
2021-01-19 16:00:00,0.07575545171339564
2021-01-19 17:00:00,0.056809449636552434
2021-01-19 18:00:00,0.030721703011422637
2021-01-19 19:00:00,0.018753894080996886
2021-01-19 20:00:00,0.021082554517133957
2021-01-19 21:00:00,0.018691588785046728
2021-01-19 22:00:00,0.013284008307372792
2021-01-19 23:00:00,0.0026609553478712357
2021-01-20 00:00:00,0.007315680166147456
2021-01-20 01:00:00,0.007315680166147456
2021-01-20 02:00:00,0.007315680166147456
2021-01-20 03:00:00,0.0012850467289719626
2021-01-20 04:00:00,0.018299584631360333
2021-01-20 05:00:00,0.018299584631360333
2021-01-20 06:00:00,0.039924714434060225
2021-01-20 07:00:00,0.07058411214953271
2021-01-20 08:00:00,0.09830218068535826
2021-01-20 09:00:00,0.11468068535825544
2021-01-20 10:00:00,0.12541017653167186
2021-01-20 11:00:00,0.12662772585669782
2021-01-20 12:00:00,0.14711578400830738
2021-01-20 13:00:00,0.12612149532710282
2021-01-20 14:00:00,0.13034008307372794
2021-01-20 15:00:00,0.0955607476635514
2021-01-20 16:00:00,0.09574506749740397
2021-01-20 17:00:00,0.06167445482866044
2021-01-20 18:00:00,0.037383177570093455
2021-01-20 19:00:00,0.04046728971962617
2021-01-20 20:00:00,0.0352803738317757
2021-01-20 21:00:00,0.021905503634475597
2021-01-20 22:00:00,0.009906542056074767
2021-01-20 23:00:00,0.009345794392523364
2021-01-21 00:00:00,0.009345794392523364
2021-01-21 01:00:00,0.004789719626168224
2021-01-21 02:00:00,0.001975597092419522
2021-01-21 03:00:00,0.001975597092419522
2021-01-21 04:00:00,0.001975597092419522
2021-01-21 05:00:00,0.015218068535825547
2021-01-21 06:00:00,0.029402907580477672
2021-01-21 07:00:00,0.053198338525441334
2021-01-21 08:00:00,0.07231308411214953
2021-01-21 09:00:00,0.09293873312564903
2021-01-21 10:00:00,0.13463914849428868
2021-01-21 11:00:00,0.12853842159916928
2021-01-21 12:00:00,0.14591381100726897
2021-01-21 13:00:00,0.16284527518172381
2021-01-21 14:00:00,0.14760903426791278
2021-01-21 15:00:00,0.13688992731048805
2021-01-21 16:00:00,0.11821910695742471
2021-01-21 17:00:00,0.07259865005192108
2021-01-21 18:00:00,0.035028556593977155
2021-01-21 19:00:00,0.03245846313603323
2021-01-21 20:00:00,0.037383177570093455
2021-01-21 21:00:00,0.03218847352024922
2021-01-21 22:00:00,0.011173416407061267
2021-01-21 23:00:00,0.009345794392523364
2021-01-22 00:00:00,0.009345794392523364
2021-01-22 01:00:00,0.0053219106957424715
2021-01-22 02:00:00,0.006998961578400831
2021-01-22 03:00:00,0.006998961578400831
2021-01-22 04:00:00,0.006998961578400831
2021-01-22 05:00:00,0.0191926272066459
2021-01-22 06:00:00,0.03992731048805815
2021-01-22 07:00:00,0.06043094496365525
2021-01-22 08:00:00,0.10152647975077883
2021-01-22 09:00:00,0.12257009345794394
2021-01-22 10:00:00,0.15542056074766356
2021-01-22 11:00:00,0.17216251298027002
2021-01-22 12:00:00,0.16147196261682242
2021-01-22 13:00:00,0.13738577362409138
2021-01-22 14:00:00,0.1283177570093458
2021-01-22 15:00:00,0.1416251298026999
2021-01-22 16:00:00,0.12725856697819313
2021-01-22 17:00:00,0.06365784008307372
2021-01-22 18:00:00,0.037172897196261684
2021-01-22 19:00:00,0.03191588785046729
2021-01-22 20:00:00,0.02516614745586708
2021-01-22 21:00:00,0.018406022845275184
2021-01-22 22:00:00,0.00010643821391484943
2021-01-22 23:00:00,0.0105607476635514
2021-01-23 00:00:00,0.0105607476635514
2021-01-23 01:00:00,0.0105607476635514
2021-01-23 02:00:00,0.0105607476635514
2021-01-23 03:00:00,0.0105607476635514
2021-01-23 04:00:00,0.0105607476635514
2021-01-23 05:00:00,0.0105607476635514
2021-01-23 06:00:00,0.0105607476635514
2021-01-23 07:00:00,0.0105607476635514
2021-01-23 08:00:00,0.028727933541017655
2021-01-23 09:00:00,0.037383177570093455
2021-01-23 10:00:00,0.037383177570093455
2021-01-23 11:00:00,0.037383177570093455
2021-01-23 12:00:00,0.037383177570093455
2021-01-23 13:00:00,0.036305815160955345
2021-01-23 14:00:00,0.03738577362409138
2021-01-23 15:00:00,0.03307372793354102
2021-01-23 16:00:00,0.037383177570093455
2021-01-23 17:00:00,0.033683800623052956
2021-01-23 18:00:00,0.013296988577362409
2021-01-23 19:00:00,0.0040005192107995845
2021-01-23 20:00:00,0.0040005192107995845
2021-01-23 21:00:00,0.0040005192107995845
2021-01-23 22:00:00,0.0040005192107995845
2021-01-23 23:00:00,0.0040005192107995845
2021-01-24 00:00:00,0.0040005192107995845
2021-01-24 01:00:00,0.0040005192107995845
2021-01-24 02:00:00,0.0040005192107995845
2021-01-24 03:00:00,0.0040005192107995845
2021-01-24 04:00:00,0.0040005192107995845
2021-01-24 05:00:00,0.0040005192107995845
2021-01-24 06:00:00,0.0040005192107995845
2021-01-24 07:00:00,0.0040005192107995845
2021-01-24 08:00:00,0.0040005192107995845
2021-01-24 09:00:00,0.0045327102803738315
2021-01-24 10:00:00,0.0011111111111111111
2021-01-24 11:00:00,0.0011111111111111111
2021-01-24 12:00:00,0.0011111111111111111
2021-01-24 13:00:00,0.0011111111111111111
2021-01-24 14:00:00,0.0011111111111111111
2021-01-24 15:00:00,0.0011111111111111111
2021-01-24 16:00:00,0.024018691588785047
2021-01-24 17:00:00,0.03619937694704049
2021-01-24 18:00:00,0.028037383177570093
2021-01-24 19:00:00,0.028037383177570093
2021-01-24 20:00:00,0.028037383177570093
2021-01-24 21:00:00,0.02341381100726895
2021-01-24 22:00:00,0.018691588785046728
2021-01-24 23:00:00,0.015119418483904466
